generation,i,fitness,hash,mom_hash,dad_hash,values
4,137,530,7916204220765661477,-1430135781613537891,3885403399763050099,0  0  1  1  1  0  1  1  1  1  0  1  1  1  0  1  1  1  0  0  1  1  1  0  0  1  0  0  0  1  1  0  1  1  0  1  1  0  0  1  1  1  1  0  1  0  0  1  1  0  1  0  0  0  0  0  1  1  1  0  0  1  1  1  0  0  1  1  0  0  0  1  0  0  1  0
4,138,515,6875665207462263203,-6211779365395916344,-3789229444515375483,0  0  0  0  1  1  0  1  0  0  1  1  0  1  0  1  0  1  1  1  1  1  0  1  0  0  0  1  0  1  0  0  1  0  1  1  1  0  0  1  0  0  0  1  0  1  0  0  1  0  0  1  1  1  1  0  1  0  1  1  1  0  1  1  1  0  0  1  1  1  0  0  0  0  0  0
4,139,514,-1989159156280571152,-7876368536605852673,5307303987453467131,0  0  1  0  0  1  0  1  0  1  0  0  0  1  1  0  1  0  0  0  1  0  1  1  1  0  1  0  0  1  0  1  1  1  1  0  0  0  0  0  0  1  1  1  1  1  0  1  0  1  0  0  0  0  1  0  1  0  1  1  1  1  0  0  1  1  0  0  1  1  1  0  1  1  1  0
4,140,513,7328263398459692167,-6462839752046367448,-1274437407638341502,0  0  0  1  0  1  0  1  1  1  1  1  0  0  1  1  0  0  0  0  0  1  1  1  0  1  0  1  0  1  0  0  0  1  0  1  0  1  0  0  0  0  1  1  1  0  0  0  0  1  0  0  1  1  1  1  0  0  0  1  0  0  1  1  1  0  1  0  0  1  0  1  0  1  1  1
4,141,512,-7059658109883921208,757523880116039454,-6587426775703071787,1  1  0  0  0  0  0  1  1  1  0  1  0  0  0  0  0  1  1  0  0  1  1  1  1  0  1  1  1  1  1  0  0  0  0  1  0  1  1  1  1  0  1  0  0  1  0  0  1  0  1  1  0  0  1  0  0  0  0  1  1  1  1  0  1  0  1  0  0  1  0  0  1  1  0  1
4,142,512,5015318863048324453,-501178342083817040,8702985249471231301,0  1  1  1  0  0  0  0  0  1  1  1  0  0  0  0  1  0  0  1  1  0  0  1  0  0  1  1  1  1  0  1  0  1  1  1  1  0  1  0  0  0  1  1  1  1  0  1  1  1  0  1  0  1  1  1  0  0  1  1  0  1  1  0  0  0  0  1  1  0  1  1  0  0  0  0
4,143,508,5131858801143012343,-6211779365395916344,-3789229444515375483,1  0  0  0  1  0  0  1  1  0  1  0  1  0  0  0  1  1  1  0  1  1  1  1  0  0  1  0  1  0  1  0  0  0  0  1  0  0  1  0  0  1  1  0  1  0  0  0  0  1  1  1  0  1  1  1  0  1  0  1  1  1  1  1  1  0  1  1  0  0  0  0  1  0  0  1
4,144,506,-6106439411121805401,-5148164189869736298,4976990338278153261,0  0  0  0  1  1  0  1  1  1  0  0  0  1  1  0  0  1  0  0  1  0  1  1  1  0  0  1  1  1  1  1  1  0  1  0  0  0  1  1  1  0  0  1  0  0  1  0  0  1  1  1  1  0  0  1  1  1  0  0  0  0  0  0  1  1  0  1  0  0  0  0  1  0  0  1
4,145,505,-4325282491756839934,3026649888364686813,-7597011124024054792,0  0  0  0  1  1  0  1  0  0  1  0  1  1  1  1  1  1  0  0  0  1  1  0  0  0  0  1  0  1  1  0  0  0  0  1  0  1  1  0  1  1  0  1  1  1  0  0  1  1  0  0  1  0  1  1  0  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0  1  1  0
4,146,504,938101522371754944,-588119100402347188,2889116766080877061,0  1  0  1  1  0  0  1  0  0  1  0  1  0  0  0  1  1  1  1  1  1  1  0  0  1  1  1  0  1  1  0  1  1  0  1  0  1  1  1  0  0  1  0  0  0  1  0  1  0  1  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  1  1  1  1
4,147,500,6001142205950206067,8256725474056738731,4988586436797576180,1  1  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  1  0  0  0  1  0  1  0  1  1  0  1  1  1  1  1  0  1  0  0  1  0  0  1  1  0  1  0  0  1  0  0  1  0  0  1  1  0  0  1  1  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0
4,148,500,-8066486342091046195,6028555820434794480,8720817250138493932,0  1  0  0  0  1  0  1  0  0  1  1  1  1  1  1  0  0  1  1  0  0  1  1  0  0  0  1  1  1  0  1  0  0  0  1  0  0  0  0  1  0  0  1  1  1  1  0  1  1  0  0  0  1  1  0  1  0  1  0  1  1  1  1  1  0  0  0  0  0  0  1  0  0  0  1
4,149,479,-3004299873350337126,-7876368536605852673,5307303987453467131,0  1  1  1  1  1  0  1  0  0  1  1  1  1  0  1  0  1  1  0  0  1  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  1  1  0  1  1  0  1  0  0  1  0  0  0  0  1  1  1  0  0  1  1  0  1  1
5,0,750,-4336903595312049111,8525593423539984353,7916204220765661477,0  0  0  1  1  1  1  1  0  0  1  1  1  1  0  1  1  0  0  0  1  1  0  1  0  0  1  1  1  1  0  1  1  0  0  1  1  1  1  1  1  0  0  0  1  1  1  1  0  1  0  0  0  1  1  1  1  1  1  1  1  1  0  1  0  1  1  1  0  0  1  1  0  1  1  1
5,1,749,-958760110469689514,-6743129917810565476,-4371321166873030645,1  0  0  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  0  1  1  1  1  0  0  0  1  1  1  1  0  1  1  1  0  0  0  1  0  1  1  0  0  1  1  0  1  0  1  1  1  0  0  1  0  1  1  0  1  1  1  1  1  1  0  1  1  0  1  1  0  1  0  0  1
5,2,725,-4642232763271407166,-6405758578826125290,1143852089683436396,0  0  1  1  1  1  1  1  1  0  1  0  1  1  0  1  0  1  0  1  1  1  1  1  0  1  1  0  0  1  0  0  0  0  1  1  0  1  1  1  1  1  0  1  0  1  0  1  0  1  1  0  1  0  1  1  0  0  1  0  1  0  1  0  1  1  1  1  1  1  0  0  1  1  0  1
5,3,720,-5566987740105994304,1143852089683436396,8395502871470268748,0  0  0  1  0  1  0  1  0  1  1  1  0  1  0  1  1  1  1  0  0  1  1  1  1  0  1  1  1  0  1  0  1  1  1  1  1  0  0  0  1  0  1  0  1  1  1  1  0  1  1  0  0  0  1  1  0  1  1  1  1  0  1  0  0  1  0  1  0  1  1  1  1  1  1  1
5,4,720,-5412230686544844274,-7399667027272910047,-5752059284507048297,1  1  1  1  1  1  1  0  1  0  1  1  0  1  0  0  1  0  1  0  0  0  1  1  1  0  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  0  1  0  1  1  1  0  0  1  0  1  0  1  1  1  1  1  1  1  1  1  0  0  0  0  0  1  0  1  0  1  1  1  1  0
5,5,716,8799832583810647885,-4371321166873030645,-6466800143771684987,1  0  1  1  1  1  1  1  1  0  1  1  1  1  0  1  1  0  1  0  1  1  1  1  0  0  1  1  1  1  1  0  1  0  0  0  0  1  1  0  0  1  0  0  1  1  0  0  0  1  1  1  0  1  1  0  1  1  0  1  1  1  1  1  1  0  1  1  0  0  0  0  1  1  0  1
5,6,714,-6441102382314892392,8525593423539984353,7916204220765661477,0  0  0  1  1  1  1  1  0  0  1  1  1  1  0  1  0  0  0  0  1  1  0  1  1  1  1  1  1  1  0  1  1  1  0  1  1  0  1  1  1  1  1  0  0  1  1  1  0  1  0  0  0  1  1  1  1  1  1  1  1  0  0  0  0  1  0  1  0  0  1  1  0  1  1  1
5,7,711,6781895984861301890,-7130733594804975551,4137686002528066404,1  1  1  1  1  0  1  1  1  0  1  1  1  1  0  1  1  0  0  1  1  0  0  0  0  1  1  1  0  1  1  0  0  0  1  0  1  1  1  1  1  0  0  0  1  1  1  0  1  1  1  1  0  1  0  1  1  1  0  1  1  1  1  1  0  0  1  0  0  1  0  1  0  0  0  1
5,8,705,-7958915733792552783,8525593423539984353,7916204220765661477,0  0  0  1  1  1  1  1  0  0  1  1  1  1  1  1  0  0  0  0  1  1  0  1  1  1  1  1  1  1  0  1  1  1  0  1  1  0  1  1  1  0  1  0  0  1  0  1  0  1  0  0  1  1  1  1  1  1  1  1  1  0  0  0  0  1  0  1  0  0  1  1  0  1  1  1
5,9,704,2140029496636188835,9049443042017561587,2649330426404456761,0  1  1  1  0  0  1  1  1  1  0  1  1  1  0  1  1  1  0  0  1  1  1  0  1  1  1  1  1  0  1  0  1  1  0  0  1  0  1  1  1  0  1  1  1  0  0  1  1  1  1  1  1  0  0  1  1  1  0  0  0  1  0  1  1  1  0  1  0  1  0  0  0  0  1  1
5,10,697,-269564938650955276,-252673558429781048,-7399667027272910047,1  0  1  1  0  1  1  0  0  1  1  0  1  1  0  1  0  0  0  0  0  0  1  1  0  1  0  1  1  1  0  1  1  0  1  1  1  1  0  1  1  1  0  1  0  0  0  1  1  1  1  0  1  1  0  1  0  1  1  1  0  1  0  1  0  1  0  1  1  1  0  0  1  1  1  1
5,11,697,-7670650596413853037,-2095844327709693153,-2176987266002091831,1  1  1  1  1  1  1  0  0  0  1  0  1  0  1  1  1  1  0  1  0  1  0  0  0  1  1  1  0  1  1  1  1  1  0  0  1  1  0  1  1  1  1  0  1  1  1  1  1  1  0  1  0  0  0  0  1  0  1  1  1  1  0  1  1  1  1  0  1  0  0  0  0  1  1  1
5,12,694,-122124414795981475,-1121015269262723202,-6405758578826125290,0  1  1  1  0  1  1  1  1  0  1  0  1  1  0  1  0  1  0  1  1  0  1  0  1  1  1  0  0  1  0  0  0  0  1  1  0  1  1  1  0  1  0  0  0  1  0  0  0  1  1  1  0  1  1  1  0  1  1  0  1  1  1  0  0  1  1  1  1  1  0  0  1  1  0  1
5,13,691,4437092201956791958,7798696647406248590,-580571899960260760,0  0  1  0  0  0  1  1  1  0  1  1  1  0  0  1  0  1  1  1  1  1  0  0  1  1  0  1  0  0  1  1  1  0  1  1  0  1  0  1  1  1  1  0  1  1  1  1  1  0  0  1  0  1  1  0  0  1  0  1  0  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1
5,14,690,-6381864556381824209,-4190685400388400462,799561764393818784,0  1  1  1  0  1  0  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  0  0  1  0  1  1  0  1  0  1  0  1  1  1  0  0  0  1  1  1  0  1  0  0  1  1  1  0  0  0  1  0  1  1  1  0  1  0  1  0  1  0  0  1  0
5,15,688,-139891049622258068,-8736303551168585511,-2095844327709693153,0  1  0  1  0  1  1  1  1  0  0  0  1  0  0  0  1  1  0  1  0  0  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  1  0  1  1  0  0  0  0  0  1  1  0  1  1  0  1  0  1  1  0  0  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  0  1
5,16,685,4294822160453379046,-1605651730176650917,-7487800321863907506,0  1  0  0  0  1  1  1  1  0  0  0  1  0  1  1  1  1  0  0  1  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  0  1  0  1  1  0  1  0  0  0  1  1  0  1  1  0  1  0  0  0  1  1  1  0  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1
5,17,681,7591967366544172623,1445636189766004157,-5359528684286268634,0  0  1  1  0  0  1  1  0  1  1  0  1  1  0  1  0  1  0  0  1  1  0  1  1  1  1  1  0  1  1  0  1  1  1  0  0  1  1  1  0  0  0  1  1  1  1  1  1  1  1  1  0  0  0  1  0  0  0  0  0  1  0  1  0  0  1  0  1  1  1  0  1  1  1  1
5,18,679,-6251976521594468795,3751668984365812714,7328263398459692167,0  0  1  0  0  1  1  1  1  0  1  0  1  1  0  1  1  1  0  0  0  0  1  1  0  0  1  1  1  1  0  1  0  1  1  1  0  1  0  1  1  1  0  0  0  1  0  1  0  1  0  0  0  0  1  1  0  1  1  0  0  1  1  0  1  1  1  1  1  1  0  0  1  0  1  0
5,19,677,1601831736865980169,4384541137309701800,5337677146542373598,1  1  1  1  1  1  1  0  0  1  0  1  1  1  0  1  0  1  0  1  1  0  1  0  1  0  1  1  1  0  0  1  0  1  1  1  1  1  1  0  1  1  0  0  1  1  1  1  1  0  1  0  1  1  1  1  0  0  0  1  1  0  1  1  0  0  1  1  1  0  0  1  1  0  0  0
5,20,676,-4123924721926783702,-5925410837480240010,793106751636676114,0  0  0  0  0  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  1  0  0  1  1  0  1  1  0  1  1  1  1  1  0  1  1  1  0  1  0  1  0  0  0  0  1  1  0  1  1  0  1  0  0  1  0  0  0  1  1  0  1  0  1  0  0  1  1  1  1  1  1  1  1  1
5,21,676,-427743475275456576,-4960556459169796819,6808083349507957462,0  0  1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  1  0  1  0  0  1  1  1  0  1  1  0  1  1  0  1  0  1  1  1  1  0  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  0  1  1  0  1  0  1  1  1  1  1  0  1  1  1  0  0  1  1  1  1
5,22,675,-8796296944409304513,6550507036637962209,-4025694429680617254,0  1  1  1  1  1  1  1  1  1  1  0  0  0  1  1  1  1  1  0  1  1  1  0  1  1  1  0  1  0  1  1  1  1  1  0  1  0  0  1  1  1  1  1  1  1  0  1  1  0  1  0  0  0  1  1  1  1  1  0  0  1  1  1  1  0  1  0  0  0  1  1  0  1  1  0
5,23,674,2685399595091888966,-3785287959498369138,-2095844327709693153,0  0  0  1  1  1  1  1  1  0  1  0  1  0  0  1  1  1  0  1  0  0  1  1  0  1  0  0  0  1  1  1  1  0  0  1  1  1  0  1  1  1  1  0  0  0  1  1  0  1  1  0  1  1  0  1  1  0  1  1  1  0  0  1  1  0  1  1  1  1  1  1  1  1  0  1
5,24,671,7694892631251649555,-1975667967123463342,5676026443288563892,0  0  1  1  0  1  0  0  1  0  0  1  1  1  1  1  1  1  0  1  0  1  1  0  1  0  1  0  0  0  0  1  1  0  1  1  1  1  1  1  1  0  0  0  1  0  0  1  0  1  1  0  0  1  1  1  0  1  0  0  1  1  0  0  1  1  1  1  1  1  1  0  1  1  0  1
5,25,670,5123666593899114910,-252673558429781048,-7399667027272910047,1  1  1  1  1  1  1  1  0  0  0  1  0  1  0  1  1  1  0  1  1  1  1  0  1  0  0  0  1  0  1  0  1  0  1  0  1  1  0  0  1  0  1  0  1  0  0  1  0  1  1  0  1  0  1  0  1  1  0  0  0  0  1  1  1  0  0  1  1  1  0  1  1  1  0  1
5,26,669,-9219158365818688780,5337677146542373598,5337677146542373598,1  1  1  1  1  0  1  0  0  1  1  1  1  1  1  1  0  1  0  1  1  1  0  0  1  0  1  1  1  0  0  0  0  1  1  0  1  1  1  0  1  1  0  1  1  1  0  0  1  1  1  0  0  1  1  1  0  0  0  1  1  1  0  1  0  1  1  1  1  0  0  0  1  0  0  0
5,27,669,8762652481733322448,-6405758578826125290,1143852089683436396,0  0  0  1  0  1  1  1  0  1  0  1  0  1  0  1  0  1  0  0  0  0  1  1  1  0  1  1  1  1  1  0  1  1  1  1  1  0  0  1  1  0  1  1  1  1  1  1  0  1  1  0  0  1  1  1  0  1  1  0  1  0  1  0  0  0  0  1  0  1  0  1  0  0  1  1
5,28,668,-1923067467554992313,5950667801800666124,-6743129917810565476,0  1  1  1  1  1  0  1  0  0  0  1  0  1  1  1  0  1  1  0  1  1  0  1  1  1  0  1  1  1  0  0  1  1  0  1  0  0  0  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  1  1  0  1  0  1  1  1  1  0  1
5,29,662,-1881145814373754858,-7130733594804975551,-4025694429680617254,1  1  1  1  1  0  1  1  1  0  1  0  1  1  0  1  1  0  0  1  1  0  0  1  0  1  1  1  0  0  1  0  0  1  1  0  0  1  1  1  1  0  0  0  1  1  1  0  1  1  1  1  0  1  0  0  1  1  0  1  1  0  1  1  0  0  0  0  1  1  0  1  0  0  0  1
5,30,661,-2288623745333798596,-4960556459169796819,6808083349507957462,0  0  1  0  1  0  0  0  1  0  1  0  1  1  0  1  1  1  0  1  1  1  0  0  0  1  0  1  1  0  1  1  0  1  0  1  1  0  1  1  1  0  1  0  1  0  0  1  1  0  1  1  0  0  1  0  1  1  1  1  0  1  1  1  1  1  0  1  1  1  0  0  1  1  1  1
5,31,660,2796028637850618679,5337677146542373598,5337677146542373598,1  1  1  1  1  0  1  0  0  1  1  1  1  1  1  1  0  1  0  1  1  1  0  0  1  0  1  0  1  0  0  1  0  1  1  1  1  1  1  1  1  1  0  0  1  1  0  0  1  0  1  0  1  1  1  1  1  0  0  0  1  0  1  1  0  0  1  1  1  0  0  1  1  0  0  1
5,32,658,1097812471723169416,-1823108332084416909,-7130733594804975551,1  1  0  1  1  1  0  1  1  0  1  1  1  1  0  1  1  0  0  1  1  0  0  0  0  1  0  1  0  0  1  0  0  1  1  0  1  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  0  0  0  1  1  1  0  1  1  1  1  1  0  0  1  0  0  1  0  1  0  0  0  1
5,33,657,-2301595106250711929,-1823108332084416909,-7130733594804975551,0  0  0  1  1  1  1  0  0  0  1  0  1  1  0  1  0  0  0  1  1  0  1  1  0  0  1  1  1  0  0  1  0  1  1  0  1  0  1  1  1  1  1  1  1  1  1  0  0  1  1  0  0  1  1  1  0  1  1  0  1  0  0  0  0  1  0  1  0  0  1  1  0  1  1  1
5,34,657,-4857418334503872292,6224532922575563941,-4770029131865117411,1  1  0  0  1  1  1  1  1  1  0  1  1  1  0  0  0  1  1  1  0  0  0  0  0  0  1  1  0  1  1  1  0  0  0  0  1  0  1  1  1  0  1  0  1  1  1  1  1  1  0  0  1  0  1  1  0  0  0  1  0  0  1  0  1  0  1  1  1  1  1  1  1  0  1  1
5,35,655,-6202729728115866190,7798696647406248590,-580571899960260760,0  0  1  1  0  0  0  1  1  0  0  0  1  1  0  1  0  1  0  1  0  1  0  0  1  1  0  1  0  0  1  1  1  1  1  1  1  1  0  1  1  1  1  0  1  0  1  1  1  0  0  1  1  1  1  0  0  1  0  1  1  1  1  0  1  0  1  1  0  1  0  0  0  1  1  1
5,36,655,-4940117780236476870,8348706514696901638,2431488771940159091,0  1  1  1  1  1  1  1  1  0  1  1  1  0  0  1  0  1  0  1  1  0  1  1  0  0  1  0  0  1  0  0  0  0  1  1  0  1  1  1  0  1  1  0  0  0  0  0  1  1  1  0  0  0  1  0  0  1  0  0  0  0  1  0  1  1  0  1  1  1  1  0  1  1  0  1
5,37,654,-7068025525435813214,-2095844327709693153,-2176987266002091831,1  1  1  1  0  1  1  0  0  0  1  0  1  0  1  1  1  1  0  1  0  0  0  0  0  1  0  1  1  0  1  1  1  0  0  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  0  1  0  0  1  0  1  1  1  0  0  1  1  1  1  0  1  0  0  0  0  1  1  1
5,38,652,-5657902184513490708,-1121015269262723202,-6405758578826125290,0  1  1  0  0  1  1  1  1  0  1  0  1  1  0  1  0  1  0  1  1  1  0  1  0  1  1  0  0  1  0  0  0  0  1  1  0  1  1  1  0  1  0  0  0  0  0  1  0  1  1  1  1  0  1  1  0  0  0  1  1  0  1  0  1  0  1  1  1  1  0  0  1  1  0  1
5,39,651,8939038890388095616,1403091901377795260,-252673558429781048,1  0  1  1  0  0  1  0  0  1  1  0  1  1  0  0  0  1  1  0  0  1  1  1  0  1  0  1  1  1  0  0  1  0  1  1  1  1  0  1  1  1  0  0  0  0  0  1  1  1  1  0  1  1  0  1  0  1  1  0  0  1  1  1  1  1  0  0  1  1  0  0  0  1  1  1
5,40,650,-3478042301721857555,-4371321166873030645,-6466800143771684987,1  1  0  0  0  0  1  1  0  1  0  1  1  0  0  1  0  1  1  0  1  0  0  0  0  0  1  1  1  1  1  0  1  1  0  0  1  0  1  1  1  0  1  0  0  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  0  0  1  1  0  0  1  1  0  1  0  1  0  1  1  1
5,41,648,7964178103245719654,-1605651730176650917,5950667801800666124,0  1  0  0  0  1  1  1  1  0  0  0  1  0  1  1  1  1  0  0  1  0  1  1  1  1  1  1  0  1  1  0  0  1  0  1  0  1  0  1  1  1  1  0  0  0  1  1  0  1  1  1  1  0  0  0  0  0  1  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  1  1
5,42,647,-1163789437117618389,7732879531725664752,9049443042017561587,1  1  0  1  0  1  0  0  1  1  0  0  0  1  1  0  1  1  0  0  1  0  1  1  0  0  1  1  1  1  1  1  1  1  1  0  0  0  1  1  0  0  1  1  1  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  0  0  0  1  1  1  0  0  0  1  1  0  0  0  1  1
5,43,647,-290600573728465657,-7731032208648747576,-5925172564383803602,1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  1  1  1  0  1  1  0  0  0  0  1  0  1  1  1  1  1  0  0  1  1  1  0  1  1  1  0  1  0  0  0  0  0  0  1  0  1  1  1  1  1  1  0  1  0  0  0  1  1  0  0  1  0  1  1  0
5,44,646,6591558509811206893,-1175116550980596902,-5954654042437237486,1  0  1  1  1  0  1  0  0  0  1  1  1  1  0  1  0  1  0  0  1  1  0  1  1  1  0  1  1  1  0  1  1  0  1  0  1  1  1  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  1  0  1  1  0  1  1  1  1  0  0  1  0  0  1  0  1  0  0  0  1  1
5,45,645,696176697857729132,-8736303551168585511,-2095844327709693153,0  0  0  1  0  0  1  1  1  0  0  0  1  0  1  1  1  1  0  1  1  0  1  1  1  1  0  0  0  0  1  1  1  1  0  0  1  1  1  1  1  1  1  0  0  0  1  1  0  1  1  0  1  0  0  1  0  1  1  0  1  0  0  1  1  0  1  1  1  1  1  1  1  1  1  1
5,46,642,-1991199266809294383,7798696647406248590,-580571899960260760,0  0  1  1  0  0  1  1  1  0  1  0  1  0  0  1  0  1  0  0  0  1  0  0  0  1  0  1  0  0  1  0  1  1  0  1  1  1  1  1  1  0  1  0  1  1  1  1  1  0  0  1  1  1  1  0  0  1  0  1  0  1  1  0  1  0  1  1  1  1  0  1  0  1  1  1
5,47,642,1420704374437919752,87756911314219042,-7523778771299484952,0  0  0  1  0  0  0  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  0  1  1  1  1  1  1  1  0  1  1  0  0  1  0  1  1  0  1  0  0  1  0  1  0  0  1  0  1  0  1  1  0  1  0  0  1  1  1  1  1  0  1  0  0  1  0
5,48,642,4507898200962930953,-6743129917810565476,-5035908691553904803,0  1  0  0  0  1  1  1  1  0  0  1  0  1  1  1  1  1  1  0  0  1  1  1  0  1  1  1  1  1  1  0  1  1  1  1  1  1  0  0  1  1  0  1  0  1  1  1  1  1  0  1  0  0  0  0  1  0  1  0  1  1  0  0  1  0  0  0  1  1  1  0  1  1  1  1
5,49,641,-6735773781653346673,7192713676598052692,-8136492008027414297,1  1  0  0  0  1  1  1  1  1  1  0  1  1  1  1  0  0  0  0  1  1  1  1  0  1  0  1  1  1  1  1  0  1  0  1  1  1  0  0  0  0  0  1  1  1  1  0  1  1  1  0  0  0  1  0  1  1  0  0  1  1  0  0  1  1  0  1  0  0  1  1  1  1  1  0
5,50,641,4273297696960812447,-7731032208648747576,-5925172564383803602,1  1  1  1  1  0  0  0  1  0  1  0  1  1  0  1  0  1  1  0  0  1  1  1  1  1  0  0  1  1  1  0  0  1  0  1  1  0  0  0  1  0  0  1  0  1  1  1  1  1  1  0  0  0  0  0  1  1  0  1  1  1  1  0  1  0  1  0  1  1  0  1  1  1  1  1
5,51,639,-5506478271631706863,9049443042017561587,2649330426404456761,1  1  1  1  0  1  0  1  1  1  1  1  1  0  0  1  1  0  1  0  0  1  0  0  1  0  0  1  1  0  1  0  0  1  1  1  0  1  0  1  0  0  0  1  1  1  0  0  0  0  0  1  1  1  1  1  0  1  0  0  1  1  1  1  0  1  1  0  1  0  1  1  1  1  0  1
5,52,638,4324225974186112538,-3113969985261242418,-3695584680924045820,0  1  1  0  1  1  1  1  0  0  1  0  0  1  0  0  1  1  0  0  0  1  1  1  0  0  1  1  1  0  1  1  0  0  1  1  0  1  0  1  1  1  0  0  0  1  0  1  0  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  1  1  1  1  1  1  1  0  1  1  1  0
5,53,636,4913600414618212303,-7399667027272910047,-5752059284507048297,1  1  1  1  1  1  1  1  0  0  0  1  0  1  0  1  1  1  1  1  1  1  1  0  0  0  0  0  1  0  0  0  1  0  1  0  1  1  0  0  1  0  1  1  0  1  0  1  0  0  1  1  1  0  1  0  1  0  0  0  1  0  1  1  1  0  0  1  1  1  0  1  1  1  1  1
5,54,635,7305516787909045692,1143852089683436396,8395502871470268748,1  0  1  1  0  0  0  0  0  1  1  0  1  1  0  0  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  0  0  0  1  1  1  1  0  1  0  1  0  1  0  0  0  1  1  1  1  1  1  0  1  0  0  1  1  0  1  1  1  0  1  0  0  1  1  1  0  1  0  1  1  0
5,55,635,-4899735443780036194,-4354200757408815097,87756911314219042,1  1  1  1  1  1  0  1  1  1  0  0  1  1  0  1  0  1  1  0  0  1  1  1  0  1  1  1  1  0  1  1  0  0  0  1  1  1  0  0  1  0  0  1  0  0  1  0  1  1  1  0  0  0  0  0  1  1  1  1  1  1  0  0  1  0  1  1  0  1  1  0  1  1  1  0
5,56,634,8392720659556106688,9181268314176949793,-4379400679574204056,1  1  1  1  0  0  1  1  1  0  1  1  1  1  0  1  1  1  0  1  1  0  1  0  0  1  1  1  1  0  1  1  0  0  0  0  0  1  1  1  0  0  1  0  1  1  1  0  0  1  1  0  0  1  0  0  1  0  1  1  1  0  0  1  0  1  1  1  0  1  0  1  0  0  0  0
5,57,633,3144556371890777296,-1121015269262723202,-6405758578826125290,0  1  1  1  0  0  1  0  0  1  0  0  0  1  0  0  0  1  1  1  1  0  1  1  1  0  1  1  1  0  1  0  0  0  0  0  1  0  0  1  1  1  0  1  1  1  1  0  1  0  1  1  1  1  1  0  0  0  0  1  1  0  1  1  0  1  0  1  1  1  1  0  1  1  0  1
5,58,631,479157953039765631,6550507036637962209,-5925172564383803602,1  1  1  0  1  1  1  1  1  1  0  0  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  0  1  1  1  0  1  1  1  1  0  0  0  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  1  1  1  1  1  0  1  0  1  0  0  0  0  1  1  0  1  1  0  1  0  0
5,59,631,5757639833018913288,-9020536105973359862,-3372314211060531566,1  1  1  0  1  0  0  1  1  0  1  0  1  1  0  1  0  1  0  0  1  1  1  1  0  1  1  1  1  1  1  0  1  1  0  1  0  0  0  1  0  0  0  1  1  0  1  0  0  1  1  0  0  0  0  1  1  1  0  0  1  1  1  0  1  0  0  1  0  0  1  0  1  1  1  0
5,60,631,-5451511866237992688,-4190685400388400462,799561764393818784,0  0  1  1  0  0  0  1  0  1  1  1  1  1  0  1  1  1  0  0  1  0  1  0  1  1  1  1  0  0  1  1  1  1  0  0  1  0  0  1  1  1  1  1  1  0  0  1  0  0  1  1  1  1  0  1  0  0  0  1  1  1  1  0  0  1  1  1  0  1  1  1  0  0  1  0
5,61,630,-5448789758149331444,-2095844327709693153,-2176987266002091831,1  1  1  1  1  1  1  0  0  0  1  0  1  0  0  1  1  1  0  1  0  0  0  0  0  0  0  0  1  0  0  1  1  1  0  0  1  1  0  1  1  0  1  0  1  1  1  1  1  1  0  1  0  1  0  0  1  0  1  1  1  0  0  1  1  1  1  1  0  0  0  0  0  1  1  1
5,62,627,624869804597020062,6224532922575563941,-4770029131865117411,0  1  0  1  1  1  0  1  0  0  1  1  0  1  0  1  1  1  0  1  1  0  1  1  1  0  1  1  1  0  1  0  0  1  0  1  0  0  1  1  0  0  1  1  1  0  0  1  1  0  1  1  1  1  0  1  0  1  1  0  1  1  1  1  0  1  1  0  0  1  1  1  1  0  1  0
